1,"It was ""ok"" but I won't watch it again","I watched this last night. And I don't remember enough of it to give it a indepth review. But it wasn't as bad as people are letting on nor was it as great as people are letting on. If you don't like your killer to be supernatural then don't bother with this. Its about a guy that comes back from the dead. His whole storyline is kinda silly and there are plot holes all over the place. The acting wasn't bad at all, and neither were the deaths. In fact it was kinda gory. But that doesn't make a great movie. The flashbacks were a little confusing as well. I wouldn't watch it again. But its far from the worst movie I've seen."
2,Loved it! (P.S. Stephen Colletti is so hot!),"I initially bought the movie just because Stephen Colletti (who I'm in love with) was one of the leads...and I really didn't expect much from what looks to be a low-budget indie horror flick. But, I really did like it! The lead girl who plays Jennifer (Nikki DeLoach) is really good. I can't believe I've never seen her in anything before? Maybe I have, but I didn't know!?! It was cool to see the guy from Weekend at Bernie's (Terry Kiser)...he is a really good actor. Too bad he was dead the whole time in both movies I saw him in, lol. Anyways, this was a cool movie and I'm glad I got it!"
2,mask maker,It was good horrifying never a dull moment u can watch and not be bored ir wondering when is a good part coming
2,mask maker,"I liked the film it has what every horror likes in this type of movie the suspense,mystery,good and bad times,plus a shocking ending that makes you think that there is more to story, and plot was very good Robert."
2,NOT the worst American B-Movie,This movie was a horror film thhat displayed an effort to steer clear of typical horror movie dialogue and pacing. There are no blonde girls and the girls that are here don`t trip over the tree roots in the yard. Now a white girl did fall and twist her knee in the movie but guess what? It was not on a tree root!!!
1,MASK OF FAMILIARITY,"MASK MAKER takes us down a cinematic path often traveled and does it in a typically predictable fashion. A story of revenge with an unstoppable killer who murders his victims and uses their skinned faces to achieve some kind of beauty. Flashbacks reveal his motivation in an attempt to elicit some level of sympathy.MASK MAKER isn't the worst entry in this familiar territory but it doesn't tread new waters either. The cast performs on various levels of competence. WEEKEND AT BERNIE's Terry Kiser is an effective guilt-ridden buffoon. Treat Williams is ill-used in a cameo role. Horror vet Michael Berryman is unusually restrained in a small role. Nikki Deloach is no Jamie Lee Curtis in her leading role, giving a weak performance in a typical survivor role as the resilient resourceful female. Doomed fiance Stephen Colletti (sic) is equally flaccid.An open-ended finale paves the way for MASK MAKER II---something we definitely don't need."
1,Unmasked..................,"Sadly, there is absolutely nothing original in this movie. The filmmakers shamelessly borrowed from practically everyone, turning out a stale formula piece that is purely by the numbers. I couldn't find a thing that elevated this movie above a 100 other like films. The plot is standard: a group of kids spend the weekend at an old house with a bad history. A standard, run of the mill maniac kills them in unimaginative ways and of course no one notices until it's too late. Everything happens exactly on cue, in order, with no surprises, and no frights. This movie is safe and boring, it really couldn't have been any better if it tried. Not even the brief appearance of horror icon Michael Berryman (playing a nice guy for a change) can help the dullness of the script.Even the title is a misnomer! Although the original title, Maskerade, isn't any better.And I had such high hopes as this is one of my favorite genres."
2,A museum exhibit inside a book,"This book was in my library's Genealogy section, and you're not allowed to take Genealogy books out of the library. But I liked it enough to sit in the library and read it, in two sittings.This a quick read, because it has loads of pictures: photos of the ghetto and its inhabitants, and also pictures of artifacts such as ration cards, work certificates, yellow stars, etc. It's more like a museum exhibit than a simple book. Because of the format I think young people would be able to get something out of the book too, although it is clearly written for adults. Certainly it probably has the most information on the Kovno/Kaunas ghetto all in one place.Both researchers and the ordinary person interested in the Holocaust would enjoy this.Bonus: pages from the diary of Ilya Gerber are printed in this book; you can read extracts from the diary in Alexandra Zapruder'sSalvaged Pages: Young Writers' Diaries of the Holocaust."
2,Great resource for Chinese/Eastern medincine,"This is an excellent book to have as a reference fo eastern methodologies in medicine and healing. Unfortunately it is long out of print, but if you can get your hands on a copy of this text, you will not be dissappointed. In fact, if you are unhappy with it, I will be happy to purchase it from you as I have many peers that would happily use it."
2,Why Is This A Good Book?,"As someone who has been practicing Chinese Medicine for 16 years in San Diego (www.bodymindwellnesscenter.com), I find this book an excellent resource for anyone who wants and in dept primer into the theoretical basis and practical application of a system of medicine that originates in the Chinese philosophy that emphasizes the natural balance found in Nature and agriculture."
2,A Book That Is Worth a Second Look,This book is great. It is very informative. It is easy to read and understand and has alot of pictures. i would recommend this book for any one wanting to learn about Chinese Medicine.
2,Best game ever,"This games makes even amazing games like starcraft and warcraft redundant. Warhammer has it all and does it better than anyone else. Truly great game, total fun, great combat, graphics, races, units, a pleasure to play."
1,Guitar in Absentia,"With all due respect to ambient music enthusiasts, I was really disappointed that there was no guitar work whatsoever on this album. Hillage fans of L and Fish Rising be forewarned.Steve Hillage was a pretty darn good guitarist. Maybe L was his showcase with members of Todd Rundgren's Utopia backing him up.Noting that other reviewers have rated this highly, I will give it another listen. However, I am dissapointed in the direction Steve has taken his music."
1,Stiff and Smells like drying paint,You get what you pay for. This pillow is stiff and smelled like drying paint for 4 days. I thought I was getting a non name brand version of the Temperpedic pillow. I bought the real pillow for my mother years ago and paid many times the price. This thing doesn't even come close.
1,Review of Pillow,This was a joke. I am sending the pillow back. Does not come close to what was advertised. I believe the cardboard box that it arrived in would have been softer under my head. I am giving it one star just so I can post this. I only wish the stars could go negative.
1,Don't bother,"The pillow is tiny and poor quality foam, my pillow I was replacing was at least a year and a half old and it preforms better than this one did new."
1,Worthless and cheap,"How is this thing awful? let me count the ways..First off, it took an unatural amount of time to get here. Whatever, that happens.It feels super cheap. When you handle a good memory foam pillow, it feels heavy and cushy in your hands. This thing feels like a piece of hard styrofoam. It barely squishes at all and has no 'memory', it is simply a very dense foam pillow. It's not even really a pillow- It's so hard that I cant even use it for propping my back whilst reading.On top of that, their terrible return pollicies make it not worth returning.DO NOT BUY! Just use the styrofoam your new computer came in.Ugh."
1,Will not be purchasing another one of these,"It worked fine in the beginning. 2 months or so into using it its performance was up in the air. I would find myself sleeping with one hand under the pillow to give it some leverage; otherwise my neck would end up in an awkward position. At times it felt like I needed to have 2 pillows because it was lacking in width and was too soft. I had to also rotate what end and what side I would lay my head/neck on. It, therefore, did not provide the support I needed."
1,False Advertisement,"The pillow I received is nothing like the one in the picture. The pillow that I received is approx half the size (in thickness) as the one I received. I am not happy with the seller (Moshelle's). I will never purchase from this company ever again. I am currently deployed Military and I feel that this company is very disrespectful and does not show it's Military members the proper courtesy when dealing with such issues. Do not buy this pillow, you will not be satisfied."
1,Not Like the Old Formula,"The formulation of this product has been changed since Artec was bought by L'Oreal. The new formula doesn't hold hair like the old Artec original formula did, and it doesn't smell as nice. Don't be fooled by this picture (12/29/07)--it is a pic of the old Artec bottle, but I ordered and received the new L'Oreal Professionel version, which is terrible. The original Artec version was similar to, but not as sticky as, Potion 9. I wish L'Oreal would go back to the old formula :( I emailed them to this effect and they never even replied. If anyone can recommend a similar product, please comment to this review."
2,haven't found better yet...,This is the only product that can manage my hair without making it stiff or sticky.
2,smoothing serum,"The product is wonderful for my hair which is very curly and tends to be frizzy. Smooths it and gets rid of allof the friz. Use it once a day, even in damp weather"
1,The product I received this time is like fake one,I have been used this product for many years. But somehow the product I received this time is like fake one. It's very thin. I have to used double amount.
1,If it ain't broke don't fix it,I have been using this product for 5+ years. It was wonderful. About 1 year ago the company changed packaging and the product changed slightly. The bottle is taller now and something is missing from the serum. Doesn't work as well as it used to work. I will not be purchasing this item because of the change.
1,Review of Artec Textureline Smoothing Serum,"I ordered this particular product as a trial substitute for the ""Controlgel"" by Textureline, which has always been my first choice. It appears that the ""Controlgel"" is out of production. This ""Smoothing Serum"" is a poor substitute. My barber agrees. He got me on the ""Controlgel"" years ago and I used to buy extra for him, but now, no more!! Too bad . . . we consumers lose again. I wish the ""Controlgel"" product would come back. My barber and I won't buy any more of the ""Smoothing Serum."" What a WASTE!!"
2,LOVE IT!,"I just got this from a local Stop and Shop and LOVE it! It leaves my hair so soft, smelling good and you can't even tell that I have any product in my hair. I'm reading a lot of reviews where people are saying that they can't find it anywhere. Depending on where you live, try your local grocery store!"
2,The Best !!!!,"Dick Curless has got the most beautiful voice I have ever heard. His music ranges from thought provoking, to toe tapping, beer drinking music. One of his best renditions is Winter's Coming On Again. People who appreciate good music from any genre will love this CD. I can not recommend it highly enough."
2,Great control racquet,"A great racquet for anyone, although it is better suited for the more advanced player. For years, I played with the OS version of this racquet which is noticeably more powerful and is a little more forgiving than the MS version. At this point, I prefer the MS version more just because of the better control and feel.Even now, the Prince Graphite (OS or MS) is still a great racquet, and IMO, one of the best control racquets ever made."
1,"DO NOT BUY, A WASTE OF MONEY AND TIME!!!","My daughter wanted this for a few months before I finally gave in and bought it for her. She was so excited. We got home and played it for one hour hoping that something different or better would happen. The game was so so boring. You get to choose music, outfits, and which of the three skaters to skate. That is IT. Everything else is controlled automatically by the game. Barbie does everything perfectly whether you do or not. My daughter hasn't played it since and is so disapointed in it. The store I bought it from won't let me return it because it has been opened. They will let me exchange it for the exact same game but hello that is the problem. This game was a waste of time and money."
1,Bad skating technique,"I didn't buy this game, becuase I can tell by the pictures that Barbie has very bad skating technique (see below). This game is not for kids who want to have fun while seeing a good skating program.Pictures on Amazon1) Box picture -- I can't tell whether or not Barbie is stroking or doing a bad spiral? Either her leg is too high if she is stroking, or her body and leg are not in the right position if she is doing a spiral.2) Layback -- Although it's hard to see, it looks like Barbie might be spinning on her toe pick.3) Split jump -- Barbie does not have enough skating muscle for the jump. She is also not kicking her boots up.Pictures on vugames (makers of the game)1) Stroking -- Barbie's body is crooked. She doesn't have her weight over her stroking leg, and her body is leaning to the side. I've never seen anyone stroke like this."
1,A complete waste,"My daughter received this cd for Christmas. It is very slow loading lots of wait time for things to happen. When she finally chose the skater and where she should skate (only one choice worked), my daughter kept asking what she could do now. Most of the time we were watching Barbie skate beautifully. Not very interactive. I consider this a waste of space on my computer, a waste of time for us to use. I would recommend saving your money and get something worthwhile."
1,4 year old BORED with this after 2 weeks,"I bought this for my 4 year old's birthday. While I think the graphics are really great, the concept stinks. My daughter told me she thinks it is boring (and she LOVES Barbie) and last night she even said she hates it! At least my 15 month old screams with delight at the graphics when her older sister plays with it."
1,Barbie's Boring Ice Show,"I bought this game because I am a figure skating fan and found the Barbie Gymnastics to be well done, so I thought that this would be too. It was an absolute waste of money. The graphics are awful and the game play is far too simplistic. There is nothing to strive for in the game and it is too easy to pass onto the next level. I can't imagine a child above the age of 3 or 4 getting any enjoyment from this game."
1,WHAT A WASTE OF MONEY! BARBIE HAS SUNK TO NEW LOWS,"This is the WORST CD-ROM game I have ever seen! My 7-year-old daughter longed for this game all Christmas season and she is bored out of her mind with it after one hour. It is slow, skippy, etc. running on a new computer! Don't waste your money like we did, skip right over this dud."
2,IT'S GREAT!,"All the other reviews say this product is boring and ""save your money""....Well my daughter & I LOVE IT!You get to pick one of three pretty girl skaters, You pick her one of, AT LEAST 15 costumes. Somebody said the skater ""never falls""?? Thats boloney. She falls plenty until you develope the hand eye coordination this FUN, FUN game takes. It's a GREAT cd.rom for any age. Have some fun for pete's sake! This world is SO NEGATIVE! I Highly Recommend Barbie Sparkling Ice Show!!!"
2,A good game to buy.,"I bought this game for my daughter who is almost seven. She enjoys it very much. It works perfectly with Windows XP. I like the fact that it has skill levels, which helps avoid the ""frustration factor"", which I'm sure most of you reading this have experienced. The only reason that I did not give it a ""5"" is because it is quick to complete, especially on the ""easy"" and ""medium"" levels. Unless your child is totally into figure skating or Barbie, I feel this game is not for the 8+ crowd."
2,Great Game,"My daughter, almost 7, loves this game. She got it a few weeks ago and still plays with it every day. We did have to upgrade our system, but the game hasn't crashed since and hasn't been slow. Despite what others have said this game has lots of levels and takes lots of practice to master the freestyle levels. (The skaters will do lots of different tricks once the user learns how to do them.) This game has even seemed to help my daughter's actual skating - she just went yesterday for the first time since receiving the game and had lots more confidence and moved more smoothly than she did the other times she went."
1,Not really what I wanted,"For anybody who's looking for the 1978 movie with Lauren Bacall - this is not it ! Actually it's a 12 minute CBS music video by a group called ""Perfect Gentleman"" with 2 titles on it: ""Ooh la la"" and ""One more Chance"". This is not a rating of this video (I didn't bother watching it) but just of the fact that there's absolutely no information in the Amazon product details which could have told me this wasn't the feature film I was looking for before I ordered it. That's even more a pity as it was the fastest delivery I ever got from the US to Europe by Mail - a very short-lived joy."
2,Rare find,"A good book for Audi owners, and fans in general.The book dosen't just focus on the quattro itself, but the surrounding models as well.Not too much of a technical book, but more of an enthusiasts read."
1,Fire Truck Puzzle,"The fire truck puzzle arrived in the time that was stated. It is very colorful and well worth the price. The puzzle is a Christmas gift for a 2 year old, so at this time I can't state how he liked it. But I am very pleased with the quality."
2,Dark Horses a must have CD,"I have had this album on my 'must buy' cd list for some time and I finally got around to making the purchase in 2004. All I can say is that I should have purchased it earlier.A wash of alternative-rock-country-blues etched with dark and somber imagery. However it's not melancholic, just quietly introspective and laid-back.Works very well with a cup of coffee/tea, a newspaper and a lazy Sunday afternoon."
1,"Don't buy from Eforcity -- slow, disingenuous","What am I reviewing here... this gizmo or the supplier, Eforcity? I never received this product after my order! After waiting and waiting I contacted Eforcity several times -- no reply. After a nasty letter from me Eforcity'r reply feigned lacking information about my mailing address!What a cop-out.I told them I would not pay for it, so Eforcity said they'd give me a refund, which has not come to me yet. I bought another product to replace this from Amazon which arrived quickly from Amazon."
1,Don't waste your money,"I ordered this because my apartment doesn't have a light switch in the living room. It worked fine for about a week, then occassionaly would take 3 or 4 clicks to get the light to turn out. Now it will work 1 out of maybe 100 attempts, and only within 6 feet of the outlet. Terrible"
1,Does not work!,It worked about 40% of the time when I was standing less than two feet from the outlet. When I moved eight to ten feet away it worked about 5% of the. I would not recommend it.
2,Plug it in and it works!,"Pull the battery saver tab, plug the unit into the wall and plug-in the device you want to control and everything works! I tried it from 25 feet away and through one wall and the remote turned my device on and off without a hitch!"
2,MYSTICAL THINKMAN,"FROM THHIS IS HOW I WILL FIND LUV AND TRUST UNTIL THE BEST DEDUCTIONS LEAD US TO OUR PATH OR HAVE TO END NOW DO WE LEAVE THE SCENE AS FRIENDS??????? TRACK 2 THE FORMULA ITS A ROOM DESIGNED FOR PROPAGANDA SAKE LETS BREAK DOWN THE FORMULA LETS SWITCH OFF THE SET AND LISTEN TO A ,MASTERPIECE OF MUSIC SIT BACK AND RELAX:::::::::::::LETS SWITCH OFF THE SET THE SOUFUL BACKGROUND OF THIS CD IS INCREDIBLE MUSIC BETTER THAN THE FIXX AND I LUV THE FIXX . I THINK ITS RUPERT HINES MASTRPIECE DR TRACK03 LEGEND STRANGERS WITH DO U WANT TO B A LEGEND,DREAMS WHO MUST GET THROUGH SURREAL IMAGRY GALORE IN THE SYMBOLISM OF THE LYRICS VERY HIGH HIGH AIN SOPH AUUUUUR KABBALAH 777 THIS MUSIC IS VERY POWERFUL PERFORMANCE BY THINKMAN I WOULD LUV TO SEE A DVD OF THEM LIVE MABY SOMEDAY WHE CAN LOVE THIS MASTERPIECE IN THE ANNALS OF ROCK HISTORY B BBBBBUUUUUYYYY IT U WILL LUV IT PEACE FRINDS THERE SHINES OUR PRMISED LAND THE ECSTASY OF FREE THOUGHT."
2,"The most charming, captivating work from LJ Smith!","The plot and characters are incredible. Everyone that likes the supernatural should read this book, and all the other Night World books. I think I'm in love with Ash!"
2,Beautiful Love Story,"I usually hate teenage romance books, but this book is great. I love the transition the characters go through and the romance. This is my favorite Night World beacuase of its characters and sitiuations. She mixes charm, romance, and humor. This book feels like real, even though it is horror, which makes you wonder. My favorite line in the book is ""This is a paranormal disaster area!"""
2,The Best Yet!!!,Daughters of Darkness is the best yet!! I happened to pick it up by mistake in the Library and I Got hooked right away! I must have read it 50 times!! I loved the way Ash Tried to protect her from Jermey but she saved herself. I really hope there's another book on those two!
2,The Best,"I just re-read Daughters of Darkness for about the 100th time and I just enjoy it more every time I read it. It has everything that you could want and more. Just one questionAre Mary-Lynnette and Ash ever going to find happiness together or will they be forced to spend their lives apart, longing for the one person who can make their life complete?To find out keep reading!!"
2,Soul-mates,"I have read nearly all of the books in the Night-world series, and I have to say that this one is my favourite, without a doubt! It is Ash of course that just makes this book, he is irrestible, I became hooked on him from the very first, I guess it's the whole 'bad-boy' vampyre thing he's got going on that you become addicted to him! I started reading these books years ago, but they went out of print, I would love to get the last few if anyone has any idea how I can get them! I would recommend these books to anyone of any age, I mean I'm 21 now, and I still love them!"
2,Possibly the Best out of this series!,"It was this book nearly 10 years ago that made me fall in love with L.J. Smith and her writing. I have read nearly everything by her in the years after my first encounter with Daughters of Darkness, yet this book remains dear to my heart. The characters pop out of the pages and you fall in love instantly with Rowan, Jade, and Kestrel...but you will especially fall in love with Ash. Look for Ash again in the 6th book of the series when he makes another appearance. This book is fantastic!"
2,Amazing!,LJ smith is a fantastic author who inspires others to create stories and poetry that shows their true brilliance. Daughters of Darkness has a special quality about it which induces feeling of love and adventure all at the same time. I would not be surprised if people respond well to this novel!
2,One of the best books I've ever read!,"DAUGHTERS OF DARKNESS was the first book by L. J. Smith that Iread and I was hooked after that! I loved the way L. J. Smithdescribed all the characters, especialy Ash, and gave them all completely different personalities. This is, by far, one of the best books I've ever read and I can't wait for STRANGE FATE to come out. For anyone who is looking for another good series by L. J. Smith I suggest the Vampire Diaries and Dark Visions trilogies."
2,Daughters of Darkness-THE BEST,"I've read all of L.J Smiths books up until TheHuntress,which of course isn't out yet,and Ihave to say, that Daughters of Darkness wasprobably the best Night World so far. I'mobsessed with Ash,and Mary-Lynette was just awesomeANYBODY AND EVERYBODY MUST READ THIS BOOK"
2,One of her best in the Night World series!,"Out of all L.J.Smiths works this is one of my most highly recommended. If you have read any other books in the Night World series you will have recognized Ash(one of the main characters), who seems to pop up in many scenes. The heroine Mary Lynette is also one of my favorite characters. During the entire novel she dosn't appear as shaken as most would after learning of the Night World,finding her soulmate vampire and befriending 3 rogue vampires. Even if this series is unrealistic what better kind of book to lose yourself in. I find the whole concept of the Night World,wild powers and soulmates fascinating,this book is worth it."
2,2 Humans and 3 vampires after a vampire slayer,"I just loved Daughters of Darkness!! I must of read it about 50 times, really! It's such a good story line you just have to read it tunes of times! But it didn't really explain how Jeramey got there. How would he how where they were going?"
2,I'm hooked and I want some more ...,"I've only read up to Soulmate of the Night World series, but sofar Ihappen to be in agreement with almost all the other reviewers: Ash is my favourite male character!!! Did anyone notice that (so far) only Ash and Mary-Lynnette tried to fight their attraction? But why was it called ""Daughters of Darkness"" when Rowan, Kestrel and Jade weren't actually the main characters?P.S. I think L. J. Smith should let more characters become vampires. And how come all the main-character vampires are all male and the witches female???"
2,L.J. Smith has so many correct details....,"I'm writng again to say that this book has so many correct details, and the other books in this series are correct too. For instance, Speelbound has it right calling the Salem witch hunts the Burning Times. real witches do to. Isis is a a major person in witchcraft, and Hecate was the first witch. L.j Smith might as well be a wtich or vampire or whatever else for all the right details she has"
2,It was great!!!,I like it. It was very cool to read about vampires and other legendary cratures of the night.
1,Disappointing,"I bought this book because I am a nonogram (also called Paint By Number) addict, and can't get enough of this type of puzzle. My disappointment is not so much with the quality of the puzzles within it but with the quality of the publishing. The paper is poor quality; it won't hold up under much erasing if you use pencil, and if you use gel pens, the ink bleeds through to the other side. The squares to color in are too large, making the finished image very pixillated and hard to make out. Also, the guide numbers are located at the right and bottom edges of the puzzle, instead of left and top, making it more difficult for a right-handed person to see while solving.Save your money, and buy the Games Magazine publication instead."
2,mirroring the reader,"I find it fascinating that this wonderful glimpse into our nation shortly before the American Revolution could be thought of as stuffy, boring and a waste of time. Hofstader, a brilliant and yet very human scholar, has offered us a wonderfully concise, compelling and illuminating read - a rare and precious gift to anyone wishing to examine the evolution of our nation. He has done all the work, not only allowing us to form our own conclusions from the facts rather than spoon-feeding us his unsubstantiated opinion, but has presented this vast amount of data in a breezy, very readable manner. The only explanation I could arrive at of how anyone could find this great book a waste of time is that these reviews are as much a reflection of the reviewer as the book under review.Bravo Professor Hofstader. I regret that you did not live to complete your masterpiece."
1,Don't Waste Yout Time,"Unless you are under obligation to read this for some sort of class, I would not recomend wasting yout time trying to wade through the quagmire of redundantly long, boring text. If I could pay attention to it for more than two sentences at a time, most likely I would find it to have a wealth of information; but it's dry, overly-intellecual style makes it impossible to stay interested. If you're looking for a challenge to read, you face two; deciphering the nealry 300 pages of rediculously long sentences, and staying awake. I even go so far as to say reading it is a complete waste of time, because the energy you must invest to understand this work' coupled witht the frustration of an endlessly boring stlye does not even compared to the information you will actually get out of it."
1,"Thick, dry and packed full of somewhat useful information","To read this book you need to be fully awake and have full concentration. This is not the type of book to bring to the beach. Though Richard Hofstadter makes a convincing case of what colonial times were like and he obviously was a scholar, he writes very monotonously. if not thouroughly interested in american history at 1750 i would not recommend this book. otherwise, if you are a history-fanatic, this book gives a wide range of perspectives and fully covers the history of the time."
2,Kylie takes a bite at subtlety....,"Kylie Minogue isn't a very subtle performer - she's famous for hi-NRG floorfillers, not purring ballads. A ballad in the hands of a pop singer can be a nightmare but with Kylie, it's a dream and CHOCOLATE is a perfect example of it. Sweet and slow, it flows like its namesake throughout, with a catchy chorus that will for sure melt her fans down. Remixed for release, this CD also includes the funky CITY GAMES, two remixes (the EMO mix is the better one) and a live track, taken from her BODY LANGUAGE LIVE DVD, which should receive a late 2004 release in the USA."
2,A rare & wondeful treat,"I was extremely lucky to have found this, because it is a) an import & b) limited edition...especially lucky to find just thrown in the kylie section of a Pennsylvania Borders! Ok, here it is track-by-track:1. Chocolate [Radio Edit]:While this cuts the album version of the song by one minute and two seconds, it's better. Her vocals are improved, & more of an arrangement is used. 10/102. City Games: THis extreme rarity is fabulous. Very R&B; pop. 10/103. Chocolate [Tom Middleton Cosmos Remix]: A club dub. Cool when you have so much energy in you that you have to dance it out, but not for a regular listen. 7/104. Chocolate [EMO Mix]: Woderful. A good R&B; dance mix of the song. 9/105. Love @ First Sight [Live]: A live version of the Fever hit. I usually love live sounds, but this when isn't quite up to par with the original. 8/10I still have yet to figure out how to access the video. (...)Overall great package, great mixes, great rarities."
2,nifty,It is very convenient to have the charging cable available without having the cord all over the place in the way. Works well too.
2,Grandson enjoyed maybe 20 times!,Fine. Boys and the toys or trains I forget how many times kids can watch a movie and then watch it again
1,Very annoying!,"This video is really a disappointment, it came with a Thomas piece so naturally my daughter picked it and I thought the bonus ""feature"" wouldn't be mixed in with the actually Thomas stories but I was wrong. My daughter easily lost interest when the people would come on and talk about loving Thomas and getting to ride the real Thomas train... I was totally annoyed."
1,Extremely Disappointed with this video,"I never write reviews but I just felt compelled after I saw this video. It's 70% listening to parents and kids think about Thomas and maybe 30% Thomas related. What is worse is that you have to fast forward through a bunch of the rambling in order to see what amounts to a 5 minute story. And, there is only one song in the ""Sing A Long"". I really liked Thomas stories after watching them on PBS with my daughter. Next time, I will try to find those stories on video. They actually last about 15 minutes and do not involve mindless prattle from people I don't know."
1,Just so-so,"This is a DVD with footage of a ""Come Out and Meet Thomas"" day mixed in between the episodes. Sort fo a promotional piece to be honest. Still decent enough to rent. The DVD extras are limited and not very good. My son seems to like it o kay but it gets pushed aside for more interactive stuff to be found on Sodor Celebration. There is also a ton of toys shown during the ""party/interview"" footage which can be a good or bad thing depending on how much you need to control that sort of thing with your child. Also I for one get annoyed at the interviewes not sure why they just annoy me. This production has the feel of an old VHS video copied to DVD without much added to it. I wouldn't throw it out but I wouldn't buy it either."
1,"More than Thomas, Not Geared Toward Children As Much","I bought this thinking it would be packed with Thomas stories. Turns out there are only ten, which is a typical Thomas DVD. However, between each story, it also has interviews with parents and their kids about what they like about Thomas. As I parent, I'm not interested in this, and I know that my 3 year old would rather watch Thomas than a bunch of strangers any day. Plus, the sing-along section has one song. One. We have other Thomas videos that has at least 4, and they aren't special DVD's, just normal Thomas collections. I wouldn't recommend this to anyone, if you are looking for solely Thomas stories and can find other collections."
1,A long promo for the Thomas center(s),"Unless I missed something, there are only one or two actual episodes on this DVD. The rest is a long commercial for the Thomas the Train centers and an ode to Ms. Allcroft. Waste of money."
1,Poor DVD,Has too many interviews with people at the Live THomas day in Penn. My kids were annoyed and hated this DVD.
1,My Son finds it annoying,"My 2 year old son is huge Thomas fan. This DVD has long introductions to each story in which children and adults are interviewed - my son couldn't care less. He just wants to see trains! We have a portable DVD player, and it is a big pain to try to fast forward past these introductions, and he (and I) just ends up frustrated. My advice - pick another DVD."
1,Feels like a commercial...,"All the interspersed kid and parent interviews where they talk about all the trains they have just feels like a thinly disguised effort to sell more product.It's also AWFULLY frustrating that you can't jut buy the DVD Series here as you can in the UK, but have to make do with compilations where there are invariably episode duplications.*sigh*"
2,Makes you not want to sleep at night.....,"This is about a kid who, when asleep, unleashes something horrific. part two of the night warriors, it is a brilliantly done novell and i recommend this to anyone who is a gore fanatic and masterton lover!!"
1,$25K warranty isn't included in packaging or at APC site,"This product description is WRONG. I purchased this product because of this ""$25,000"" equipment warranty. Product received only states that the actual surge protector is under warranty and has no mention of equipment warranty. Is Amazon starting to make stuff up now?"
2,Great little surge protector,"Great value for a surge protector. I've got 'em on lots of electronics (printers, phones, laptops) that don't need a full power strip or universal power supply (UPS). Very portable for laptops, in case you're travelling."
1,Too Small,"I have bought dockers for years but these are cut smaller than they usually are. Even with the ""stretch"" waist band they are tight. So much for an ""extra"" inch. Beware. Try these in a store before you buy."
2,A good product available in convenient range of sizes,This product earns five stars not just because it is comfortable to wear and looks good but because it is available in more size (inseam) ranges than other Dockers products. And by ordering online one can largely avoid the disappointment of store stock outs.
1,TOM ATKINSON REVIEW,"I DID NOT GET THE SLACK THAT HAD THE WAISTBAND. I GOT SLACK WITH NO WAISTBAND, SO I SEND THEM BACK AN WAS TRYING TO GE A 42 29 BUT I RECEIVED A E MAIL STATETING THAT THE PRODUCT WAS NO LONGER AVABILITY. SO FAR I'AM NOT SURE WERE MY REFUND WENT. PLEASE LET ME KNOW.TOM ATKINSON"
1,Cut smaller than usual,"I agree, these are cut small... Buy an inch or two larger than you normally do. The waist band does NOT stretch."
1,Wrong item sent.,"I got the shippment quickly. But wrong items was sent. I have to return it to the seller. I got the refund pretty quick, but only for the value of product. I spent about &10 for two way shipping without geting anything."
1,Too bad....,"Did not like the pants at all, and threw them in the trash rather than pay return postage. Flimsy, smelled of dye, cheap fabric, etc. Too bad."
2,Dockers do the job.,"This product was just what I was hoping for, and I had no problem with shipping. I highly recommend this product."
1,False advertising,"If you search for Super Saver shipping this advertisement comes up, but this product is not shipped by Amazon is does not go out with the Super Saver shipping, and the cost of shipping is nearly 20% the cost of the pants."
1,Don't Trust the Images,"Dockers are Dockers, so that's not the problem. Just be sure you don't trust the images if you choose to buy these via Amazon. ""Cafe,"" for example, should be ""Coffee."" Despite the fact that the image for ""Cafe"" shows a stone or very light gray color, ""Cafe"" is actually dark brown. So the product isn't defective, but IS misleading: I didn't want brown pants, but that's what I got."
1,So disappointed,"I have worn these pants for years; my size is the same as always. I couldn't get them on; they were so tight I couldn't get the button buttoned around the waist. What is going on? These pants seemed to be cut for a skinny 25 year old, not someone who is a little on the hefty side. Further, the shipping and handling charges are just out of sight...$16.95 above and beyond the already rather pricy product. I would not recommend doing business with this seller at all. You can go to other outlets and get the same thing without the shipping and handling, and there are ""deals"" out there from major store chains. I was really disappointed in this product and the seller. Go to WalMart and get their khakis; they are very inexpensive and wear like iron."
2,Fantastic Book,"This book is a modern retelling of Sleeping Beauty with an emphasis on the power of family to help a boy through a terrible time. It is best suited for a mature, inquisitive child. War is a reality that parents should not shy away from talking about to their children."
1,Disturbing,"Although the images are very well rendered, they arefrightening. I am baffled about the impression this book is supposedto leave on children. This book may be picked up on the thought that it is a retold fairy tale, when it is an abstract and grim retelling of the horrors of WWII in Berlin. The most horrifying image is that of Major Kreig's big black gloves enveloping the body of the little boy. This book is NOT appropriate for younger readers. I can see how this book might be valuable for an alternative look at the war for middle schoolers or higher."
